SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.03815551,75,0,830,6670.221237392844,7,0,0,0,0.7572222678605657
1,0,31,0,0.476830782,4833,11,0,1,0,2
1,0.788686723,24,0,0.331334333,2000,6,0,0,0,0
1,0.9999999,59,3,0.279620063,6000,2,1,2,1,0
1,0.339612111,65,3,0.590256924,2996,12,0,1,0,0
1,0.9999999,41,1,0.565311889,4600,1,5,0,0,1
1,0.599607166,50,1,0.044477172,6789,4,0,0,0,2
1,0.9999999,39,1,361,6670.221237392844,1,0,0,0,0.7572222678605657
1,0.914017197,49,5,0.451794278,6046,5,2,2,0,0
1,0.9999999,39,1,0.034058449,4550,1,0,0,0,2
1,1.314606742,44,4,0.196997833,6461,5,6,0,0,2
1,0.803133819,32,1,1695,6670.221237392844,13,2,0,1,0.7572222678605657
1,0.125958014,30,0,0.159157558,3750,5,0,0,0,0
1,0.417394064,32,3,0.171027552,5770,7,3,0,3,1
1,1.050794921,30,2,0.487225977,6066,8,0,2,3,0
1,0.9999999,58,2,0.011617953,8176,1,2,0,0,0
1,1.301199467,30,1,0.424127972,4500,9,1,1,0,2
1,0.882193232,46,0,1.063873911,2410,16,0,2,0,0
1,0.155550617,61,2,0.156968606,5000,7,0,0,1,0
1,0.9999999,22,0,0.132275132,1700,1,1,0,0,0
1,0.403112779,50,1,0.192387174,15000,13,0,2,0,1
1,0.047519788,52,0,3.249566997,6350,16,0,12,0,0
1,0.9999999,53,0,0.069331668,3201,2,0,0,0,0
1,0.006753403,52,0,0.259657143,8749,15,0,1,0,0
1,0.060840786,57,2,0.090370832,6417,7,0,0,0,0
1,0.35711944,71,0,2.768007271,4400,13,0,8,0,0
1,0.181936428,37,0,0.326243069,11000,9,0,1,0,5
1,0.170592257,52,1,2271,6670.221237392844,13,1,1,0,0
1,0.99020098,36,0,0.042422511,7000,1,0,0,0,3
1,0.486098094,50,0,0.580806398,3000,9,0,1,0,1
1,0.1844013,42,0,0.45392065,3200,6,2,1,0,0
1,1.010253781,32,0,0.867060561,2030,3,0,1,0,2
1,0.684835727,47,1,0.578771696,2995,7,0,1,1,2
1,0.986820428,43,2,0.655292328,4600,12,0,1,0,3
1,0.521825587,43,0,7030,0,8,0,2,0,3
1,0.003176408,53,0,0.241712857,9200,20,0,2,0,0
1,0.923605516,28,1,2419,6670.221237392844,11,0,1,0,0
1,0.9999999,44,98,0,6283,1,98,0,98,2
1,0.409845765,55,1,0.606127316,5450,16,0,2,3,3
1,0.624061527,61,1,0.135957471,8840,4,0,0,0,0
1,0.894776306,30,2,0.35019112,3400,5,0,0,1,0
1,0.125267035,72,0,0.096627756,3083,6,0,0,1,0
1,0.416882713,56,2,4.120295699,1487,10,1,2,0,0
1,0.9999999,22,0,212,6670.221237392844,2,0,0,0,0.7572222678605657
1,0.386169548,26,3,0.526275314,3900,11,4,0,0,0
1,0.53442774,49,3,0.294239967,9617,20,2,1,0,0
1,0.848641278,37,0,0.564402225,16000,16,0,7,0,2
1,0.813648294,47,2,0.415882275,7542,16,0,1,1,2
1,0.715405135,55,0,0.168732507,2500,20,1,0,1,1
1,0,30,0,1.167455061,1056,4,0,0,0,1
1,0.063367087,35,0,0.419326015,7833,10,0,2,0,1
1,0.916550479,52,3,0.803691598,5200,17,0,2,1,0
1,1.08062805,48,1,0.535996671,7208,16,0,2,0,1
1,1.004133058,53,1,0.388345196,4495,8,0,1,0,0
1,0.022141803,45,1,0.540429286,3400,8,0,1,0,2
1,0.909003988,45,6,0.659060876,11350,15,1,3,0,0
1,0.986114968,37,1,1.039100161,5600,10,1,2,2,2
1,0.619802873,56,3,0.906182303,6000,16,0,3,0,1
1,0.995128303,43,0,0.626895854,5933,8,0,1,0,0
1,0.9999999,63,98,0,986,0,98,0,98,0
1,0.91263762,52,0,0.981585982,3366,12,0,1,0,0
1,0.495966375,60,2,0.329833508,6666,10,0,2,0,0
1,0.90319163,61,3,1577,6670.221237392844,7,1,0,0,0.7572222678605657
1,0.006419954,47,2,4,6670.221237392844,3,6,0,0,0.7572222678605657
1,0.133605059,55,0,0.173091511,14500,15,0,2,0,0
1,0.766620572,42,0,0.588082384,5000,5,0,1,0,4
1,1.014969718,41,0,0.739704118,2500,10,0,1,0,0
1,0.9999999,57,98,0,2500,0,98,0,98,1
1,1.028938384,44,5,0.307182447,17500,7,2,1,4,2
1,0.012217697,53,1,0.13499325,6666,6,0,0,0,1
1,1.128589263,36,1,0.239466794,4200,6,2,0,0,2
1,0.51108118,51,0,0.275065963,6063,5,0,1,0,0
1,0.754427503,64,3,0.906798818,5750,15,0,3,3,1
1,0.765815612,49,1,0.109975006,4400,5,1,0,0,3
1,0.9999999,46,0,0.233435717,2278,5,0,0,1,1
1,0.9999999,58,0,983,6670.221237392844,5,0,0,1,0
1,0.9999999,49,1,0.109541404,4600,1,1,0,0,0
1,0.440294582,47,0,0.132083001,2505,2,3,1,0,3
1,0.9999999,54,0,0.045531197,4150,1,1,0,0,2
1,0.030361446,45,0,0.245930334,5712,8,0,1,0,0
1,0.613929515,58,0,0.271360638,6518,8,0,1,0,0
1,0.415452818,45,2,0.233238111,5950,6,1,1,0,1
1,0.123268105,53,1,0.366530914,2700,7,2,1,2,2
1,0.968334933,48,7,0.439156627,3319,11,2,0,0,0
1,0.9999999,37,1,3995,6670.221237392844,4,0,1,2,0
1,0.9999999,25,0,0.1745503,1500,1,0,0,0,0
1,0.9999999,40,0,0.051987003,4000,4,0,0,0,0
1,0.9999999,39,1,0.353851964,5295,5,3,2,1,3
1,0.9999999,55,0,0,1163,0,1,0,0,2
1,0.083958818,52,0,0.685584563,18500,26,0,5,0,1
1,0.777231374,37,0,0.615521327,8439,10,0,4,0,2
1,0.67555272,34,2,0.119320076,9000,15,0,0,0,1
1,0.9999999,38,0,0.229477052,10000,4,0,1,0,0
1,0.910454394,38,2,0.588974579,3500,6,1,1,2,2
1,0.896929303,41,0,0.081992938,2548,3,1,0,2,3
1,0.393552664,37,0,1.175164967,5000,17,0,3,0,0
1,0.9999999,48,0,0.001249219,1600,1,0,0,0,0
1,0.65512087,41,0,0.146806258,8500,8,0,0,0,0
1,0.485002631,53,6,0.262155869,7300,9,2,1,4,1
1,0.77844644,38,0,0.419720187,1500,5,0,0,0,1
1,0.446449205,51,0,0.284867307,3541,6,1,1,0,1
1,0.9678511,62,2,1538,6670.221237392844,4,1,0,0,0
1,0.969037252,60,7,0.383110835,6441,7,0,2,0,2
1,0.727565449,47,0,0.469740027,9500,9,0,2,1,0
1,0.626981331,45,2,5338,6670.221237392844,7,0,1,0,0
1,0.953770145,53,0,0.558055243,8000,15,0,2,0,0
1,0.483011326,32,1,0.231345948,2800,8,0,0,0,0
1,0.007162986,59,0,0.990577434,4138,30,0,2,0,1
1,0.316871799,55,0,0.321655242,3938,7,1,0,0,2
1,0.04934817,68,1,1.353058776,2500,8,0,1,0,0
1,1.343012704,33,4,0.416721527,3037,5,1,0,3,0
1,0.413804742,38,0,3.736406057,10500,15,1,2,0,3
1,0.93348229,47,2,0.753778191,4300,11,0,1,0,0
1,1.107956817,60,2,0.54248366,2600,5,0,0,1,0
1,0.866994033,38,0,0.507719382,12500,15,0,1,0,2
1,0.958078039,37,4,0.582177228,8000,12,1,1,4,1
1,0.9999999,58,0,0.085257226,5500,3,3,0,0,3
1,0.777181349,36,0,0.213361562,4250,8,0,0,0,1
1,0.86151618,47,2,0.832653423,11275,19,0,7,0,1
1,1.04361477,70,1,0.459259259,5804,7,1,1,0,0
1,1.066386723,46,3,0.115073788,5691,7,2,0,1,2
1,0.96943985,54,3,3628,6670.221237392844,9,0,3,1,2
1,0.697762332,41,0,0.527148462,7900,17,0,1,0,3
1,0.9999999,35,0,0,2500,0,1,0,0,1
1,0.398201626,60,0,0.361029997,7533,10,0,1,0,2
1,0.193247126,53,1,0.504998781,4100,7,4,2,2,2
1,0.664447403,55,4,0.226412399,14000,6,1,2,0,4
1,0.927679585,57,0,0.443262974,6300,12,2,1,0,0
1,0,49,1,0.356085368,5200,5,2,0,3,3
1,0.9999999,40,0,0.347041007,8583,3,2,1,1,3
1,0.9999999,47,2,0.247244314,7166,5,0,1,0,0
1,0.889814506,50,0,0.314468553,10000,7,0,2,0,0
1,0.99791684,37,0,0.262888992,6458,9,0,0,0,1
1,0.410012995,54,1,0.255780046,4800,10,1,0,0,2
1,0.447510498,43,2,0.221118768,4933,3,1,0,0,3
1,0.9999999,44,1,0.658101356,1400,5,1,0,0,2
1,0.938707528,28,0,0.019886364,4223,2,1,0,1,3
1,0.9999999,53,1,0.21299188,1600,2,4,0,0,0
1,0.9999999,34,1,0.118299445,5409,2,3,0,1,0
1,0.9999999,29,0,0.202229912,2600,1,0,0,0,0
1,0.9999999,41,0,1365,6670.221237392844,2,5,1,0,0
1,0.712340227,51,0,0.638002109,10430,14,1,3,0,3
1,0.220370617,29,2,0.36443299,1939,4,0,0,1,0
1,0.951578346,47,3,0.310960371,2800,4,0,1,0,2
1,0,43,2,0.365489001,10500,12,1,2,0,4
1,0.882705852,62,0,0.518160613,3000,10,0,2,0,0
1,0.919114365,30,2,0.528988405,2500,5,0,1,0,0
1,0.9999999,49,0,2377,6670.221237392844,1,1,1,1,3
1,0.9999999,29,0,0,2100,0,2,0,0,2
1,0.54387264,49,3,0.662800163,4913,3,0,1,1,0
1,0.9481725,67,2,0.178843313,8800,5,0,1,2,0
1,0.72051242,29,0,0.114680946,2240,6,3,0,0,1
1,0.9999999,30,0,27,6670.221237392844,1,0,0,0,0
1,0.949505049,52,0,0.853036741,4000,7,0,2,0,0
1,0.9999999,32,0,40,6670.221237392844,0,1,0,0,1
1,0.600249982,37,0,1.151783686,4400,9,0,2,3,2
1,0.925216534,36,4,0.847475006,3900,18,0,1,1,2
1,0.74524347,57,0,0.268780348,3500,9,0,1,1,0
1,0.9999999,47,0,0.64928292,2300,5,0,1,1,0
1,0.17841958,48,0,0.543237666,5330,28,0,1,0,0
1,0.149409101,48,1,0.46096832,8364,15,0,2,0,2
1,0.07023025,66,0,0.352905932,1668,21,0,0,0,0
1,0.9999999,28,98,0,2400,0,98,0,98,1
1,1.069203116,32,3,0.117750439,3982,5,0,0,0,0
1,1.092301238,38,4,0.882389701,8000,14,1,2,0,1
1,0.9999999,58,0,0.124039153,18082,2,1,1,0,3
1,0.988951996,45,0,0.53041465,4750,10,0,1,0,3
1,0.45840218,63,3,0.497859481,7941,13,0,2,0,0
1,0.563455172,46,0,0.406953477,7995,11,0,1,0,4
1,0.9999999,38,1,1940,6670.221237392844,1,1,1,0,0
1,0.944043998,37,4,0.14515457,12000,7,1,0,1,1
1,0.9999999,22,0,0.221462388,1900,1,0,0,0,0
1,0.027270956,66,0,593,6670.221237392844,3,0,1,0,0
1,0.756656885,52,2,0.574809018,5366,6,1,2,0,0
1,0.794522366,29,0,0.121239539,4420,7,0,0,0,0
1,1.474735605,53,2,0.038387186,3620,4,0,0,0,1
1,1.003322259,36,4,0.344262295,2500,12,2,0,2,0
1,0.985218923,37,3,3778,6670.221237392844,9,0,2,1,0
1,0.636615201,56,2,0.609463585,9171,22,0,3,0,3
1,0.666637038,46,0,0.713805884,8633,11,0,4,0,1
1,0.025567776,46,2,0.412325892,5240,4,2,1,1,0
1,0.32720681,59,1,4.799674267,1841,20,0,5,0,0
1,0.9999999,44,0,2105,6670.221237392844,3,1,1,0,1
1,1.038365395,38,3,0.644142066,4335,8,2,1,3,3
1,0.648918911,43,3,0.631462118,17118,23,1,8,1,1
1,0.25109956,44,1,0.207404868,5833,5,1,1,0,0
1,1.199335548,41,0,217,6670.221237392844,6,0,0,0,0
1,1.03654485,31,0,0.176986146,3536,4,1,0,0,0
1,0.860840581,43,4,0.37139368,6550,10,1,0,4,0
1,0.9999999,61,1,0.177387362,3528,2,1,0,0,0
1,0.257605418,55,1,0.438058748,7829,9,0,2,0,0
1,0.04530778,27,0,0.854304636,150,4,1,0,0,0
1,0.870163875,37,1,0.499652329,30200,15,0,6,0,1
1,0.220498724,60,2,0.384769205,6000,9,0,2,0,0
1,0.479804705,49,5,2.663853211,5449,9,0,4,0,1
1,0.325534893,46,0,0.149050723,3528,9,0,0,0,1
1,0.71058788,32,0,0.233023095,2900,4,0,0,0,3
1,0.9999999,31,0,0.079128169,4220,2,0,0,0,1
1,0.60928617,51,1,0.957680773,3000,10,0,1,0,0
1,0.836802664,35,1,0.03931537,5900,7,0,0,1,2
1,0.996007984,51,0,14,6670.221237392844,1,0,0,0,0
1,0.083967661,62,0,0.258471017,3570,15,1,1,0,1
1,0.998901099,27,1,0.272680677,1950,2,1,0,0,0
1,0.143025381,35,0,1.292338458,8000,10,0,5,0,0
1,0.115861779,31,0,1594,6670.221237392844,6,0,1,0,2
1,0.9999999,37,0,0.302879671,5833,5,0,0,0,2
1,0.15115407,39,0,0.332695985,4706,7,0,0,0,0
1,0.9999999,28,0,0.262226362,2146,1,1,0,0,2
1,0.862809376,60,4,0.25054989,5000,5,1,0,0,1
1,0.679753515,70,0,0.254904104,18300,9,1,1,1,1
1,0.859665382,59,1,0.324544744,8950,9,4,5,1,0
1,1.271445358,57,0,0.116605864,7400,8,1,0,2,0
1,0.603540339,35,0,0.396797153,8429,13,0,2,0,1
1,0.9999999,39,0,0.597756896,3298,1,1,1,0,2
1,0.9999999,33,0,453,6670.221237392844,1,2,0,1,0
1,0.867555478,33,4,0.164208948,4000,3,1,0,1,1
1,0.83516989,39,1,0.69008972,14600,11,0,4,0,1
1,1.14803248,28,1,0.945775536,1585,4,0,1,0,0
1,0.062823429,50,0,1.263956007,6000,9,0,3,0,3
1,0.550898204,44,0,0.075291622,6600,5,1,0,1,1
1,0.200109574,60,1,0.540776896,4916,8,0,2,2,1
1,0,38,4,0.47289486,6400,12,0,2,1,0
1,0.848982307,48,0,0.68098638,33333,21,0,7,0,3
1,0.9999999,44,0,0.064138842,5300,1,1,0,0,2
1,1.706467662,30,1,0.004786979,2088,1,0,0,0,1
1,0.9999999,29,0,0,6670.221237392844,1,0,0,0,0
1,0.77108063,46,0,0.905427783,5434,19,0,1,0,1
1,0.9999999,42,98,0,3830,0,98,0,98,0
1,1.153692615,62,1,448,6670.221237392844,2,1,0,0,0
1,0.832933653,47,0,0.195012309,9342,6,0,0,0,2
1,0.813086133,37,2,0.216222702,4166,3,1,0,0,3
1,0.773440744,45,0,0.807033781,2160,7,0,1,1,0
1,0.458999783,84,0,0.569277817,4250,15,0,2,0,0
1,0.859628074,29,0,0.152486911,4583,5,0,0,1,0
1,0.235309434,54,2,0.224577542,10000,12,0,1,0,0
1,0.146783481,61,0,0.045082712,5500,11,0,0,0,0
1,1.02866189,76,2,1867,6670.221237392844,6,1,3,0,0
1,0.661088306,41,0,0.221029248,2700,3,0,0,0,0
1,0.214589891,75,0,657,6670.221237392844,1,0,0,0,0
1,0.9999999,44,0,0.24235153,5000,8,7,0,0,4
1,0.445923461,42,1,0.37817396,1850,4,1,0,1,1
1,0.25853729,54,1,803,6670.221237392844,15,0,0,1,0.7572222678605657
1,0.62396204,30,0,0.159283695,6365,4,0,0,0,3
1,0.013060343,59,0,0.582555859,20900,10,0,3,0,2
1,0.979336089,38,0,0.797312023,2752,7,0,1,1,2
1,0.009229349,41,1,0.27184769,6407,6,5,1,3,2
1,0.51590416,73,0,0.888808403,2760,10,0,2,1,0
1,0.24859227,50,0,1.172327857,10833,22,0,2,0,0
1,2.925311912,55,3,1489,6670.221237392844,5,7,0,1,0
1,0.320118336,39,0,0.659160939,4218,10,0,2,0,0
1,0.188323208,67,1,0.115291588,3720,10,0,0,0,0
1,0.9999999,42,0,1928,6670.221237392844,3,1,1,0,0
1,0.226389472,46,2,0.362688379,14000,19,0,2,0,2
1,0.061301627,40,1,0.854557641,4475,9,0,2,0,4
1,0.483033932,58,0,0.019380821,3972,3,2,0,0,0
1,0.425388058,30,0,0.207597468,3000,5,0,0,0,0
1,0.921659712,32,1,1.020326558,3000,7,0,1,0,0
1,0.337831084,26,0,0.17553469,3833,7,0,0,0,0
1,0.944111776,33,2,0.205128205,6200,4,1,0,1,0
1,0.139896373,29,2,0.574371403,3300,8,0,1,0,1
1,0.269049456,45,0,1122,6670.221237392844,4,1,0,0,0
1,0.021139837,62,2,226,6670.221237392844,5,2,0,1,0
1,0.9999999,71,0,0,7300,0,0,0,0,0
1,0,52,2,2292,6670.221237392844,6,0,1,1,0.7572222678605657
1,0.833383368,44,0,0.162730564,5800,4,0,0,2,4
1,1.014463769,38,5,0.706498952,6200,14,0,2,1,1
1,0.159980306,51,0,0.178535718,9000,8,0,0,1,0
1,1.714285714,66,0,0.246854182,2701,1,0,0,0,0
1,0.94159901,58,1,0.83413716,8500,10,0,1,0,0
1,0.771474878,27,2,0.077538325,4500,5,0,0,0,2
1,0.403924978,52,1,2863,6670.221237392844,10,4,1,5,0
1,0.251348728,42,2,0.220182545,9750,17,2,1,1,1
1,0.476809926,42,3,4351,6670.221237392844,16,0,2,0,0
1,0.078929148,56,1,0.186036284,9094,5,5,1,2,4
1,1.034360513,45,1,0.430228113,7846,12,0,2,1,2
1,0.9999999,47,2,6466,6670.221237392844,8,0,2,1,2
1,0.978007331,38,0,0.020222677,4400,2,1,0,0,2
1,0.068310128,50,1,0.94924838,7250,20,0,3,0,0
1,0.755310524,49,0,0.313223233,8900,11,1,1,0,0
1,0.9999999,38,0,3027,6670.221237392844,7,0,2,0,0
1,1.997429306,41,0,0.327934413,5000,6,0,0,1,3
1,0.9999999,58,0,0.094089974,3400,2,0,0,1,1
1,0.057385413,28,0,0.065367854,3900,8,0,0,0,0
1,0.972579263,63,0,0.021824189,11500,1,2,0,0,1
1,0.656671013,67,3,0.242606907,14100,15,1,3,4,0
1,1.129959388,39,1,0.226133001,6420,7,3,0,1,0
1,0.954674221,56,1,0.51438729,9000,4,0,1,0,0
1,1.119601329,45,0,0.010347271,7054,1,0,0,1,1
1,0.035860591,62,0,2.291487532,1162,8,0,3,0,0
1,0.027292512,33,0,0.032928943,7500,4,0,0,0,0
1,0.31590974,49,2,367,6670.221237392844,3,0,0,0,0
1,0.02296768,77,2,0.014996251,4000,11,0,0,1,0
1,0.509933775,30,0,0.087353325,2300,1,0,0,0,0
1,1.043647891,31,0,0.382245989,4674,5,0,1,1,0
1,0.429785107,39,3,0.334583244,9333,11,1,1,0,2
1,0.301813252,30,1,0.533119086,5600,11,0,1,0,3
1,0.44658856,43,3,0.060949817,5200,10,1,0,0,2
1,0.9999999,24,98,0,1100,0,98,0,98,0
1,0.9999999,44,1,442,6670.221237392844,1,0,0,0,0
1,0.971161154,39,1,0.455424096,6000,4,0,2,0,2
1,0.9999999,66,1,0.187221397,3364,1,3,0,0,3
1,0.306669147,49,3,2432,6670.221237392844,9,0,2,0,0
1,0.927349478,24,0,0.405240707,1640,6,0,0,0,0
1,0.9999999,30,1,0.284069098,3125,3,4,0,1,1
1,0.655086206,39,2,0.731783527,8000,14,0,4,0,0
1,0.965883839,37,0,0.838560515,4973,20,0,1,0,1
1,0.791151106,31,0,0.375396497,7250,5,0,2,0,0
1,0.221007496,61,0,0.618258353,3800,10,0,2,0,0
1,0.9999999,27,98,45,6670.221237392844,0,98,0,98,0
1,0.175832024,41,2,0.147885857,4800,3,3,0,0,4
1,0.882693929,60,0,0.103789621,10000,10,0,0,0,0
1,0.361190717,40,0,0.772556861,4000,19,0,2,0,3
1,0,51,2,0.619670939,11000,6,0,2,0,2
1,0.285429142,30,1,1625,6670.221237392844,7,0,0,0,0
1,0.106627216,35,0,0.384661534,10000,7,0,2,0,2
1,1.047904192,61,2,0.008818342,1700,1,0,0,0,0
1,1.383270911,53,0,0.391481649,2206,5,4,0,2,2
1,1.111296235,40,2,0.553899291,5500,5,2,1,1,1
1,0.173654441,62,2,0.390200179,3346,14,0,0,0,0
1,0.45020701,45,1,0.872130686,7100,15,0,3,0,0
1,0.632255879,56,0,0.68794183,4950,20,0,2,0,1
1,0.393532246,58,0,0.36131934,2000,6,0,0,0,0
1,0.9999999,25,0,17,6670.221237392844,0,1,0,0,0
1,0.576304339,63,0,0.471161241,3900,5,0,1,1,0
1,0.9999999,35,0,0.021729933,26000,7,0,0,0,0
1,0.62728137,63,0,0.446129395,15100,15,0,3,0,0
1,0.255042353,76,0,1694,6670.221237392844,10,0,0,0,0
1,0.032858043,57,1,0.576308367,3190,18,0,2,0,0
1,0.575158355,52,0,0.270810746,8300,4,0,1,0,0
1,0.784053156,50,0,0.001413856,4950,2,3,0,0,0
1,0.500745115,53,1,0.41603811,5037,12,1,1,0,1
1,0.369663034,36,2,0.312938426,5131,12,0,0,1,3
1,0.379509835,38,2,0.228652082,2833,10,0,0,0,0
1,0.299731926,45,0,0.061213939,9670,5,0,0,0,1
1,0.282645426,37,0,3.910547397,748,10,1,1,0,3
1,0.054442764,34,0,0.49978185,4583,14,0,2,0,1
1,0.9999999,23,0,0.213317619,1696,2,0,0,0,0
1,1.330677291,40,1,0.106943336,7517,2,3,0,0,3
1,0.9999999,30,1,0.155211197,4000,2,1,0,0,0
1,0.705224633,39,0,0.176735306,7332,6,0,0,0,2
1,0.181297726,66,0,1.007524997,9700,21,0,4,1,0
1,1.049833887,45,0,0.008842753,2600,1,3,0,0,2
1,0.011852414,61,0,0.011618481,3700,9,2,0,1,0
1,0.075022023,48,0,0.278307612,5766,13,0,2,0,1
1,0.915092842,44,2,1.235622557,1790,7,0,1,1,3
1,0.8947183,36,0,0.792795309,3580,8,0,1,0,0
1,1.017618214,38,0,0.542518468,5820,9,0,1,0,0
1,0.123269407,55,1,0.295467585,12200,16,0,1,0,0
1,0.618768328,53,3,0.30831873,9700,9,0,1,0,1
1,0.344297373,38,0,1.789157965,4500,23,14,11,1,0
1,0.68797954,45,0,2425,6670.221237392844,6,0,1,0,0
1,0.005997601,31,1,0.105584642,4583,4,0,0,1,2
1,0.62700946,46,4,4.606908393,9900,17,0,5,0,2
1,0.565371222,41,2,0.833792154,2905,10,0,1,0,2
1,0,42,1,0.232368817,11300,4,0,1,2,2
1,0.9999999,69,1,0.230265426,2900,4,2,1,3,0
1,0.876091833,55,2,0.608607448,6900,30,0,2,0,0
1,0.103863814,34,1,0.499107462,2800,11,0,1,0,4
1,0.282806965,41,1,0.149845584,8094,19,0,0,1,2
1,0.036257285,63,0,0.095515434,3433,8,0,0,0,0
1,0.066603625,61,0,1.283395755,800,12,1,1,0,0
1,0.238169132,60,3,1973,6670.221237392844,16,0,1,0,0
1,1.171016102,46,3,0.285428643,4000,3,0,1,3,7
1,0.9999999,35,0,0.042898792,2400,1,2,0,0,0
1,0.707450804,54,2,2.35368755,1260,8,0,1,0,1
1,0.000895469,52,0,3042,6670.221237392844,7,0,1,0,0
1,0.0499002,31,0,0.051212271,4041,3,2,0,1,4
1,0,50,0,0.004168246,7916,7,2,0,0,0
1,0.0005321,65,0,50,6670.221237392844,10,0,0,0,0
1,0,29,2,0.491868835,3750,4,1,0,1,0
1,1.027888446,41,2,0.070211316,4400,2,0,0,0,1
1,1.059588082,40,1,0.224189141,8416,2,0,1,2,2
1,1.139534884,25,2,0.048138056,1100,4,2,0,0,0
1,0.188517566,62,3,0.817720351,6500,16,0,3,2,0
1,0.050568605,57,1,0.002851451,25600,4,0,1,0,1
1,1.334721066,39,1,0.091131998,2446,7,0,0,1,3
1,0.9,62,6,0.374443207,7183,9,0,1,0,0
1,0.923166736,42,0,0.614530104,4500,7,2,1,2,1
1,0.02081463,65,1,2812,6670.221237392844,7,0,2,0,0.7572222678605657
1,0.604382878,65,1,0.364620939,3600,9,0,0,3,2
1,0.415430267,52,6,0.394810738,8902,18,1,3,0,2
1,0.517790621,62,1,0.48161885,9166,11,0,2,0,0
1,0.772523695,47,0,2.035273369,1700,10,0,2,0,2
1,0.647167057,51,0,0.50448833,2784,8,0,0,0,3
1,0.794212219,53,0,0.433985839,2400,5,2,1,0,0
1,0.982289636,32,0,1.311953353,2400,7,1,2,0,1
1,0.9999999,44,1,0.399580021,6666,7,2,1,0,1
1,0.9999999,53,98,0,6670.221237392844,0,98,0,98,0
1,0.9999999,35,0,0,1800,0,0,0,0,0
1,0.588570853,41,0,0.604577743,3800,15,0,1,0,2
1,0.034524497,57,2,0.108789121,10000,8,0,0,0,0
1,0.605120693,33,0,0.720473899,2700,3,0,1,0,0
1,0.353768403,56,1,0.387670092,3600,11,0,1,0,1
1,0.634046053,56,1,1.372788494,8760,10,0,4,4,2
1,1.105665556,47,4,0.143044619,5333,25,0,0,3,2
1,0.025192896,39,0,0.617676465,5000,8,0,2,0,2
1,1.256147541,56,3,0.193893948,5600,7,2,0,1,0
1,0.194841568,56,0,1971,6670.221237392844,18,1,1,0,0
1,0.9999999,27,2,0.452031483,4700,9,0,0,0,0
1,0.064557936,45,2,0.259561703,12000,12,0,3,0,3
1,0.9999999,57,0,473,6670.221237392844,2,0,0,1,2
1,0.164985001,53,0,1591,6670.221237392844,5,0,2,0,0
1,0.154778832,45,1,0.244503571,7140,7,0,2,0,2
1,0.9999999,53,1,0.046651116,3000,0,1,0,0,3
1,0,55,4,1937,6670.221237392844,17,1,1,4,0
1,0,55,0,0.208346919,9200,7,0,1,0,1
1,0.222967343,38,0,0.367947436,7000,14,0,1,0,2
1,0.9999999,44,98,0.037367158,2916,0,98,0,98,2
1,2583,70,0,0.178470255,6000,9,0,1,0,0
1,0.9999999,26,1,0.207599629,1078,6,0,0,0,0
1,0.9999999,44,2,0.545918367,1959,4,2,2,1,2
1,1.357939254,43,1,0.433028788,5800,6,4,2,2,4
1,0,77,0,0,5000,3,0,0,0,0
1,0.234482919,52,0,0.471505699,5000,14,0,0,0,0
1,0.552147239,55,0,22,6670.221237392844,3,0,0,0,0
1,0.659560293,37,2,1669,6670.221237392844,9,3,1,0,3
1,0,46,0,0.214126725,6738,4,0,2,0,3
1,1.001143511,63,3,1.018883643,3600,10,2,1,1,1
1,0.581021466,58,0,0.418992731,23250,21,0,4,0,0
1,0.064123591,65,0,0.446031746,1889,6,0,1,0,0
1,0.9999999,31,98,0,1440,0,98,0,98,1
1,0.678424978,47,1,0.620163294,8450,10,0,2,0,0
1,0.491892557,51,0,0.599175103,8000,12,0,2,0,0
1,0.007101896,82,0,52.5,1,9,0,0,0,0
1,0.9999999,25,98,0,3360,0,98,0,98,0
1,0.373964384,26,0,4121,6670.221237392844,8,0,4,0,2
1,0.555200667,29,0,0.215810995,2200,6,0,0,1,0
1,0.9999999,35,0,0.065366829,8000,3,0,0,1,5
1,0.9999999,46,0,0.038143924,5085,1,2,0,0,3
1,0.654469106,25,0,0.433302093,3200,6,0,0,0,0
1,0.9999999,56,1,0.224507284,3500,1,4,0,1,0
1,0.22492046,34,0,0.128318584,7457,9,0,0,0,1
1,0.940211958,46,3,0.265036148,6500,5,4,0,4,1
1,1.984732824,42,1,0.104536489,6083,2,1,0,1,4
1,0.9999999,39,1,2816,6670.221237392844,3,1,2,2,0
1,0.865641632,39,4,0.507201844,5206,11,4,1,2,3
1,0.63721505,42,0,0.315337423,4889,6,0,0,0,0
1,0,54,1,0.475725816,8300,10,1,3,0,0
1,0,47,0,0.328145266,3083,6,0,1,0,0
1,0.9999999,63,0,0,6670.221237392844,1,2,0,0,0
1,0.487586383,32,3,0.376897445,2700,9,2,0,3,0
1,0,51,0,0.380631579,4749,8,0,2,0,2
1,0.029089306,55,0,0.728813559,5250,10,0,2,0,2
1,0.209383813,34,0,0.228838036,4500,6,0,0,0,0
1,0.9999999,32,5,1.688206785,2475,5,1,2,1,0
